id,profile_url,name,email,address,phone,whatsapp
371,https://nigeriapropertycentre.com/agents/patriotic-homes-property-ltd-90502,Patriotic Homes & Property Ltd,info@patriotichomesltd.com,"33 Baale Street Opposite Beachwood Estate Malete, Ibeju-lekki, Lagos, Nigeria","08118838961, 08108081458",08118838961
372,https://nigeriapropertycentre.com/agents/handre-properties-78380,Handre Properties,oluwadamilarefalana@ymail.com,"2, Agboola Street Off Immam Thanni Street Ijeshatedo, Surulere, Lagos, Nigeria","08027197931, 09053037929",08027197931
373,https://nigeriapropertycentre.com/agents/mart-armstrong-properties-limited-16367,Mart-armstrong Properties Limited,armstrongpropertiesltd@gmail.com,"Plot 60, Oguntuga Street, Besnson Bus Stop, Eyita Estate, Ikorodu, Lagos, Nigeria","08035773129, 08078510956",+2348035773129
374,https://nigeriapropertycentre.com/agents/theos-ikanos-concepts-ltd-45186,Theos-ikanos Concepts Ltd,sales@theosikanos.org.ng,"8 Idowu Baale Street, Lekki-ajah, Lagos, Nigeria",+2348090730621,+2348090730621
376,https://nigeriapropertycentre.com/agents/bayo-modeyin-consulting-27229,Bayo Modeyin Consulting,bmconsultingrealestate@yahoo.com,"13, Aina Street, By Zenith Bank, Off Ogunnusi Road, Ojodu Berger, Lagos, Nigeria","08118194877, 08122737186",08118194877
377,https://nigeriapropertycentre.com/agents/jejeproperties-co-27573,Jejeproperties & Co,info@jejeproperties.org,"2, Ogunsiji Close, Off Allen Avenue, Ikeja, Lagos, Nigeria","08063337234, 08115078654, 07013332469",+2348063337234
378,https://nigeriapropertycentre.com/agents/jossy-global-properties-limited-115013,Jossy Global Properties Limited,jossyglobalproperties@gmail.com,"30 Crown Estate, Sangotedo, Ajah, Lagos, Nigeria",08144036856,2348144036856
380,https://nigeriapropertycentre.com/agents/folahan-adeola-runsewe-and-associates-2479,Folahan Adeola Runsewe And Associates,folarunsewe@yahoo.com,"14 Allen Avenue, Ikeja, Lagos, Nigeria",+2348085855252,+2348085855252
381,https://nigeriapropertycentre.com/agents/francom-realtors-67601,Francom Realtors,francsegun@yahoo.com,"1, Asabi Cole Street, Agidingbi, Ikeja, Lagos, Nigeria","09017573887, 08068646419",08068646419
383,https://nigeriapropertycentre.com/agents/jioram-multinational-resources-25474,Jioram Multinational Resources,jioramresources@gmail.com,"Plot 4 Ologolo Road Agungi, Lekki, Lagos, Lekki, Lagos, Nigeria","08036742150, 08036742150",
384,https://nigeriapropertycentre.com/agents/hoods-prolifics-ltd-27981,Hoods Prolifics Ltd,hoods_prolifics@yahoo.com,"Block 3, Flat 4, Safetrust Estate , Amuwo Odofin, Lagos, Nigeria","08181600444, 08172867955, 08025833334, 08066824448",
386,https://nigeriapropertycentre.com/agents/letsalescomng-27554,Letsales.com.ng,letsale45@yahoo.com,"Road 111 Gowon Estate Egbeda Ipaja Road Lagos Off Federal Junction Ipaja Road, Ipaja, Lagos, Nigeria",07064937423,+2347064937423
388,https://nigeriapropertycentre.com/agents/rgh-homes-marketing-hub-71463,Rgh Homes Marketing Hub,royalgatehill207@gmail.com,"House 2, Road 4, Green Land Estate, Sangotedo, Lagos, Nigeria",08023122209,2348023122209
390,https://nigeriapropertycentre.com/agents/jupegan-technical-services-2110,Jupegan Technical Services,pmartgabriel@gmail.com,"1-2 Dipo Awolesi Street, Off Shangisha, Magodo Gra, Lagos, Nigeria",08025336724,+2348025336724
391,https://nigeriapropertycentre.com/agents/tobechi-ofor-consulting-29066,Tobechi Ofor Consulting,tobeoforconsulting@gmail.com,"Plot 49, Suala Ndakolo Street, Off Lekki Epe Express Way, Lagos, Nigeria",+2348035789772,+2348035789772
393,https://nigeriapropertycentre.com/agents/contem-media-solutions-4561,Contem Media Solutions,eoriaifo@gmail.com,"39c, Remi Fani Kayode Avenue, Ikeja Gra, Ikeja, Lagos, Nigeria",08057909314,
395,https://nigeriapropertycentre.com/agents/zee-network-solutions-24209,Zee Network Solutions,zeenetsolution@gmail.com,"House 23, Engr. John Ehizokhale Street, Peninsula Garden Estate, Eti-osa, Lagos, Nigeria","08033330316, +2348022220033",08033330316
397,https://nigeriapropertycentre.com/agents/williams-partners-limited-37024,Williams & Partners Limited,williamandpartners22@gmail.com,"16 Amodu Ojikutu Street, Victoria Island, Lagos, Nigeria","016327343, 07046069383, 08125823422, 09013500489",+2348125823422
398,https://nigeriapropertycentre.com/agents/anh-realtors-and-investment-limited-74254,Anh Realtors And Investment Limited,anhrealtors@gmail.com,"Apartment B82, 14 Harmona Crescent, Chois Garden Estate, Abijo Gra, Lekki, Lagos, Nigeria","08082463437, 08061323225",+2348082463437
399,https://nigeriapropertycentre.com/agents/joe-etoniru-and-associates-18982,Joe Etoniru And Associates,chidi@joetoniruest.com,"Plot 30 Olawole Cole Onitiri Avenue, Lekki, Lagos, Nigeria","08082163583, 08134104128, 08166792537, 09093662343",+2348082163583
400,https://nigeriapropertycentre.com/agents/doublestripe-limited-40754,Doublestripe Limited,doublestriperealtors@gmail.com,"Oke-ira, 8b Benny Ikenna Close, Ajah, Lagos, Nigeria","+2348030529372, +2348058432123",+2348030529372
401,https://nigeriapropertycentre.com/agents/jaykay-realty-network-35899,Jaykay Realty Network,jaykayrealtynetwork@gmail.com,"10, Ogunbowale Street, Oshodi-apapa Expressway, Lagos, Nigeria","08060946534, 07089371736, 08177072404",+2348060946534
402,https://nigeriapropertycentre.com/agents/abu-adeyemi-co-573,A.b.u Adeyemi & Co,info@abuadeyemi.com,"19, Iganmu Road, Sari-iganmu, Lagos, Nigeria","07068470489, 08055862509, 07088313583",+2348055862509
403,https://nigeriapropertycentre.com/agents/aom-real-consults-770,Aom Real Consults,dignified12376@gmail.com,"8, Adebomi Edun Street, Off Folarin Street, Akowonjo, Lagos, Nigeria","08033243011, 08124406819",2348033243011
404,https://nigeriapropertycentre.com/agents/jerman-ventures-co-ltd-24485,Jerman Ventures Co. Ltd,jermanventures@gmail.com,"41, Oritse Street, Off Awolowo Way, Balogun Bus Stop, Ikeja, Lagos, Nigeria","08077738880, 07066658895",+2348077738880
406,https://nigeriapropertycentre.com/agents/citygoldproperty-management-services-3054,Citygoldproperty & Management Services,citygoldinvestment@yahoo.com,"Suite 147/148, Block F, Ikota, Shopping Complex Vg, Lekki, Lagos, Nigeria","08126400481, 08169002815, 08081394558",+2348126400481
407,https://nigeriapropertycentre.com/agents/luch-properties-and-investment-nigeria-limited-30180,Luch Properties And Investment Nigeria Limited,luchproperties@gmail.com,"Plot 14 Block 113, Lekki Expressway, Lekki, Lagos, Nigeria","2348037388678, +2347062028957",+2348037388678
409,https://nigeriapropertycentre.com/agents/first-kingdom-realtors-limited-27520,First Kingdom Realtors Limited,fkrealtors@gmail.com,"Road 2, Suite B77, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria",07063454002,07063454002
410,https://nigeriapropertycentre.com/agents/true-leverage-14731,True Leverage,seunbanjo@gmail.com,"15 Alli Street, Off Adetuberu Via Ojodu Berger, Olowora, Lagos, Nigeria",08067477494,+2348067477494
411,https://nigeriapropertycentre.com/agents/tope-babade-co-19493,Tope Babade & Co.,topebabadeandco@gmail.com,"5, Jubilee Road, Magodo Gra Extension, Shangisha, Magodo, Lagos, Nigeria","+2348138344488, +2348026132012",+2348138344488
412,https://nigeriapropertycentre.com/agents/sodeinde-associates-28434,Sodeinde & Associates,sodeindeass@outlook.com,"1, Mustapha Hassan Street, Ahmadiya, Ifako Ijaiye, Lagos, Nigeria","08062993146, 09081152884, 08021051003",2348062993146
416,https://nigeriapropertycentre.com/agents/samzilla-ventures-149685,Samzilla Ventures,samzillaventures@gmail.com,"3, Sikirat Yusuf Street, Oriokuta,, Ikorodu, Lagos, Nigeria","09054584953, 09043295342",+2349043295342
419,https://nigeriapropertycentre.com/agents/adamson-empire-global-realtors-67630,Adamson Empire Global Realtors,adamsynempire99@gmail.com,"8 Alhaja Sidikatu Gbadamosi Street, Along Ebute- Igbogbo Road, Ikorodu, Lagos State, Nigeria","08052880960, 08052880960",2348052880960
420,https://nigeriapropertycentre.com/agents/tangar-and-anjor-nig-ltd-13357,Tangar And Anjor Nig. Ltd,tangar.anjor.nig.ltd@gmail.com,"Suite 3, Royalty Road, Ikota, Vgc, Lekki, Lagos, Nigeria","+2348175737699, +2348067719878",+2348175737699
427,https://nigeriapropertycentre.com/agents/moyo-francis-associates-14136,Moyo Francis Associates,moyofrancisassociates@gmail.com,"1b, Olabode Street, Ajao Estate, Isolo, Lagos, Nigeria","+2348032328048, +2348028486384, +2348098422007",+2348032328048
429,https://nigeriapropertycentre.com/agents/pecuniary-development-ltd-14440,Pecuniary Development Ltd,info@pecuniarydevelopmentltd.com,"Plot 10 Channels Avenue (formerly Lsdpc Road), Opic, Isheri North, Lagos, Nigeria","+2348032275380, +234808419651, +2349093953755",+2348084019651
430,https://nigeriapropertycentre.com/agents/echem-properties-50179,Echem Properties,echemproperties@gmail.com,"E124, Road 2, Ikota Shopping Complex, Ajah, Lagos, Nigeria",+2349068582362,+2349068582362
431,https://nigeriapropertycentre.com/agents/george-ezegbe-and-company-2038,George Ezegbe And Company,gecproperties@gmail.com,"44 Commercial Avenue, Sabo, Yaba, Lagos, Nigeria",08130096750,+2348130096750
433,https://nigeriapropertycentre.com/agents/beyond-certainty-limited-31243,Beyond Certainty Limited,beyondcertaintylimited@gmail.com,"Suite E87, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria","09070770000, 08033800687",2348033800687
436,https://nigeriapropertycentre.com/agents/johnmax-property-and-services-limited-144792,Johnmax Property And Services Limited,info@johnmaxproperty.org,"Aperin House (2nd Floor), Beside Gig Motor, Ajiwe, Ajah, Lagos, Nigeria",09160000941,09160000942
438,https://nigeriapropertycentre.com/agents/the-property-concession-company-1287,The Property Concession Company,thepropertyconcession@gmail.com,"30 Johnson Street, Onike, Yaba, Lagos, Nigeria","08024772756, 08024772756, 09031134440",23408024772756
439,https://nigeriapropertycentre.com/agents/inj-limited-131,Inj Limited,info@realestatecompany.com.ng,"Landbridge Avenue, Lekki, Lagos, Nigeria","08082229292, 08082229292",+2348082229292
441,https://nigeriapropertycentre.com/agents/estola-facilities-and-management-services-ltd-1261,Estola Facilities And Management Services Ltd,estolafacilities@ymail.com,"49, Campbell Street, Lagos Island, Lagos, Nigeria",,234
443,https://nigeriapropertycentre.com/agents/uzi-realtors-123676,Uzi Realtors,uzirealtors@gmail.com,"4 Babatope Bejide Crescent, Lekki Phase 1, Lagos, Nigeria","08062520714, +2348062520714",2348062520714
444,https://nigeriapropertycentre.com/agents/jaat-properties-and-investment-limited-9676,Jaat Properties And Investment Limited,jaatproperties@gmail.com,"Suite H-268 Road 3, Ikota Complex, Vgc, Lekki, Lagos, Nigeria","+2348037372117, +2348053374676",+2348037372117
446,https://nigeriapropertycentre.com/agents/standout-abode-subsidiary-of-standout-assets-homes-investment-ltd-143602,Standout Abode ( Subsidiary Of Standout Assets Homes & Investment Ltd),standoutabode@gmail.com,"11, Kehinde Amao Street, Lasunwon First Gate, Ikorodu, Lagos, Nigeria","08087814042, 08087814042, 08087814042, 08051053970",+2348087814042
447,https://nigeriapropertycentre.com/agents/trllionaire-realtors-group-106815,Trllionaire Realtors Group,trillionairerealtorsltd@gmail.com,"Niyi Adesanya Street Behind Oro Ibeju, Ibeju, Lagos, Nigeria","09039309323, 08113906213",09039309323
448,https://nigeriapropertycentre.com/agents/landofgold-homes-limited-112807,Landofgold Homes Limited,stephen@landofgoldconsult.com,"36, Adigun Street, Itire, Lagos Street, Lagos State, Nigeria",08132490290,+2348132490290
449,https://nigeriapropertycentre.com/agents/investourism-nigeria-limited-46693,Investourism Nigeria Limited,info@investourismng.com,"Block E-1, Office 151, Hfp Eastline Shopping Complex, Abraham Adesanya, Ajah, Lagos, Nigeria","08077209195, 07049215646, 09155044661",+2348077209195
450,https://nigeriapropertycentre.com/agents/biolkaz-nigeria-limited-49889,Biolkaz Nigeria Limited,mmywol@gmail.com,"614, Lagos-abeokuta Expressway, Ijaiye Bus-stop, Ijaiye, Lagos, Nigeria","09063232912, 07089307756",09063232912
452,https://nigeriapropertycentre.com/agents/asgaf-homes-limited-25322,Asgaf Homes Limited,sales@asgafhomes.com,"Km 42, Lekki-epe Expressway, Oribanwa Bus-stop, Opp Mobil Station, Ibeju Lekki, Lagos, Nigeria","08065329702, 09098628043, 09098628044, 09098628045",08065329702
454,https://nigeriapropertycentre.com/agents/omat-properties-30803,Omat Properties,omatproperties@gmail.com,"17 Surulere Street, Lagos, Lagos, Nigeria","09023546314, 07026464955",+2347026464955
455,https://nigeriapropertycentre.com/agents/the-extreme-properties-45724,The Extreme Properties,thextremeproperties@gmail.com,"Block 40, Plot 1, Ogba, Lagos, Nigeria","08083852728, 09065411668",+2349065411668
456,https://nigeriapropertycentre.com/agents/muyuth-prime-properties-ltd-202452,Muyuth Prime Properties Ltd,hajikay2013@gmail.com,"4, Adekunle Rahman Street, Agric, Papa, Epe, Lagos, Nigeria","+2348117707848, +2348163197066",+2348117707848
460,https://nigeriapropertycentre.com/agents/vandez-global-ventures-ltd-11746,Vandez Global Ventures Ltd,info@vandez.com.ng,"10, Baale Street, Agungi, Lekki, Lagos, Nigeria","+2348037501514, +2348037501514, 08052482357",+2348037501514
461,https://nigeriapropertycentre.com/agents/biodun-olapade-co-11611,Biodun Olapade & Co.,opeyemi.o@biodunolapade.com,"Obafemi Awolowo House, 29/31, Obafemi Awolowo Way, Ikeja, Lagos, Nigeria",08062397702,+2348062397702
462,https://nigeriapropertycentre.com/agents/alhicon-global-invest-ltd-37566,Alhicon Global Invest Ltd,alhicom@yahoo.com,"Suite 42, Alesh Shopping Complex, Temidire Mkt Annex,, Ajah, Lagos, Nigeria","08038353982, 08024222394",08024222394
464,https://nigeriapropertycentre.com/agents/gloria-ogbebor-associates-32822,Gloria Ogbebor & Associates,gloriaogbeborandassociates@yahoo.com,"Block B, Suite 299, Sura Shopping Complex, Simpson Street, Lagos Island, State, Nigeria","08023188472, 08099903371",+2348099903371
465,https://nigeriapropertycentre.com/agents/onyebuchi-ukandu-co-2971,Onyebuchi Ukandu & Co.,ifeanyiogbuka@gmail.com,"55 Ijikoyejo Street, Ijesha, Surulere, Lagos, Nigeria","08033270663, 08052358595",+2348033270663
466,https://nigeriapropertycentre.com/agents/eutemia-properties-122937,Eutemia Properties,eutemiaproperties@yahoo.com,"42 Muritala Eletu Way, Osapa London, Lagos, Nigeria","+2348117175407, +2348081492927",+2348081492927
468,https://nigeriapropertycentre.com/agents/je-srael-integrated-limited-33385,Je-srael Integrated Limited,seunest01@gmail.com,"No 40, Lumina Foundation Avenue, Destiny Homes Estate, Ajah, Lagos, Nigeria","08032130990, 09053849474, 08023614823, 07066379696",08032130990
469,https://nigeriapropertycentre.com/agents/olalekan-aboderin-consulting-27045,Olalekan Aboderin Consulting,oacvaluers@gmail.com,"13, Emina Crescent, Off Toyin Street, Ikeja, Lagos, Nigeria","07030942282, 08165893529, 08082179121, 08099917100",08065058032
471,https://nigeriapropertycentre.com/agents/ticino-group-29371,Ticino Group,ticinogroup@yahoo.com,"17, Oritola Drive , Abijoh, Lagos, Nigeria","08138504813, 08111465180",08138504813
472,https://nigeriapropertycentre.com/agents/mcsay-homes-110052,Mcsay Homes,kofo.adewumi@gmail.com,"Providence Street, Lekki Phase 1, Lagos, Nigeria",07067543841,07067543841
473,https://nigeriapropertycentre.com/agents/glore-restoree-ltd-101972,Glore Restore'e Ltd,tolulopeogundairo32@gmail.com,"11 Bankole Street, Shomolu, Lagos, Nigeria","+2348023333668, +2348068298423",+2348023333668
474,https://nigeriapropertycentre.com/agents/lanre-odunayo-co-65462,Lanre Odunayo & Co.,lanruzeey@yahoo.com,"3, Barrister Iwugo Street, Victory Estate, Iba, Ojo, Lagos State, Nigeria","08024307958, 08024307958, 08060858683, 09096458088",+2348024307958
475,https://nigeriapropertycentre.com/agents/sabrina-properties-ltd-36318,Sabrina Properties Ltd,sabrina.properties@yahoo.com,"Sabrina Building, Plot 5a, Block A10, Admiralty Way, Lekki Phase 1, Lekki, Lagos, Nigeria","08053696309, 08053696307, 08053696317",08053696311
476,https://nigeriapropertycentre.com/agents/findville-realty-ltd-88065,Findville Realty Ltd,info@findvillerealty.com,"17 Alafia Street Off Nelson Cole, Iju Road Abule Egba, Ifako Ijaye, Lagos, Nigeria","09130000005, 09130000004, 08037728675",09130000004
477,https://nigeriapropertycentre.com/agents/maykol-integrated-services-30514,Maykol Integrated Services,maykolhomes@gmail.com,"32a Araromi Street, Onipan, Lagos State, Nigeria","08167114877, 08021464414",08167114877
479,https://nigeriapropertycentre.com/agents/enville-estates-ltd-122712,Enville Estates Ltd,info@envilleestatesltd.com,"13 Osama Street, Imalete Alafia Town, Ibeju Lekki, Lagos, Nigeria",08136036582,+2348136036582
480,https://nigeriapropertycentre.com/agents/grace-property-ikorodu-mighty-grace-investment-property-co-ltd-903,Grace Property Ikorodu ( Mighty Grace Investment & Property Co. Ltd ),gracepropertyikorodu@gmail.com,"63, Ayangbure Road, Ikorodu, Lagos, Nigeria","08023201467, 2348136348745, 2348136348745, +2348136348745",2348023201464
485,https://nigeriapropertycentre.com/agents/adequateassociate-unlimited-22727,Adequateassociate Unlimited,adequateassociate1@gmail.com,"1, Ilaje Street, Eti Osa, Ajah, Lagos, Nigeria","08099885781, 08037423400, 08064402183, 08052957449",+2348099885781
489,https://nigeriapropertycentre.com/agents/hs-interactive-ltd-1075,Hs Interactive Ltd,okhiriaitua1@gmail.com,"11a, Dapo Awolasi Street, Magodo G.r.a Phase 2, Shangisha, Lagos, Nigeria","07034727021, 08059320415",07034727021
490,https://nigeriapropertycentre.com/agents/mapida-homes-86443,Mapida Homes,paul@mapidahomes.com,"1a, Peony Avenue Ikota Gra, Lekki, Lagos, Nigeria","07068359300, 08092728022",+2347068359300
493,https://nigeriapropertycentre.com/agents/seyi-ekanem-co-20315,Seyi Ekanem & Co,seyiekanemandco@gmail.com,"1, Austin Coker Drive, Harmony Estate, Ogba, Ikeja, Lagos","08137141504, 08057706099",08057706099
494,https://nigeriapropertycentre.com/agents/touchstone-haven-realty-limited-72159,Touchstone Haven Realty Limited,touchstonehaven@gmail.com,"Aro Oluwasegun Street 3 Atlantic Estate Phase Two, Oribanwa, Lagos, Nigeria","08163219470, 08152099940",08152099940
495,https://nigeriapropertycentre.com/agents/joan-realty-20117,Joan Realty,joanrealtors@gmail.com,"Suit 1 Elegant Shopping Mall, Mobil Road, Lekki Expressway, Ajah Lekki, Lagos, Nigeria","07088394040, 08072016717, 08088670165",08072016717
499,https://nigeriapropertycentre.com/agents/borhloch-techniker-company-ltd-82133,Borhloch Techniker Company Ltd,info@borhlochtech.com,"19 Ojodu- Abiodun Rd, Berger B/stop, Ikeja, Lagos, Nigeria","08104718027, 08025167759",08104718027
502,https://nigeriapropertycentre.com/agents/beyourlandlord-realty-86757,Beyourlandlord Realty,info@beyourlandlord.ng,"43 Otunba Street, Ojodu Berger, Lagos, Nigeria",08062876756,+2348062876756
503,https://nigeriapropertycentre.com/agents/divine-access-homes-a-subsidiary-of-divine-access-investments-intl-limited-75362,Divine Access Homes ( A Subsidiary Of Divine Access Investments Int'l Limited),divine.accessinvest@gmail.com,"8, Nwankwo Ibusa Drive, Addo Okeira, Lekki, Lagos, Nigeria","+2347011406853, +2348135588667, +2348110227156, +234802882853",+2347011406853
506,https://nigeriapropertycentre.com/agents/pet-bamok-company-15274,Pet Bamok & Company,pettbamok@gmail.com,"6 Olabisi Adewunmi Street, Ajah, Lekki, Lagos, Nigeria",08098762777,+2348098762777
507,https://nigeriapropertycentre.com/agents/inside-out-properties-ltd-48971,Inside Out Properties Ltd,insideout1.ogg@gmail.com,"22, Olanrewaju Olalere Lane, Abijoh, Lekki, Lagos State, Nigeria","09044392126, 08156294383",+2348156294383
513,https://nigeriapropertycentre.com/agents/swift-heritage-real-estate-limited-20969,Swift Heritage Real Estate Limited,info.shrel@gmail.com,"Suite 45 Dimak Plaza By Orelope Bus Stop, Egbeda, Lagos ., Nigeria","07060603696, 08086693381, 07060603696, 08086693381",+2347060603696
515,https://nigeriapropertycentre.com/agents/gentsky-marketing-enterprises-50141,Gentsky Marketing Enterprises,gentskyproperties@gmail.com,"32a, Mike Adegbite Street, Ikate, Lekki, Lagos, Nigeria","07053919969, 07068011924",+2347053919969
518,https://nigeriapropertycentre.com/agents/m-surge-ventures-49260,M-SURGE VENTURES,msurgeventuresnigltd@gmail.com,"15, Bayo Kuku, Ikoyi, Lagos, Nigeria","2349076788050, 2349076788050",2349076788050
522,https://nigeriapropertycentre.com/agents/ribourne-enterprises-27663,Ribourne Enterprises,seunawe@yahoo.com,"18a, Olayinka Balogun Crescent, Shangisha, Magodo, Lagos, Nigeria","08032188209, 08032188209, 08032188209",+2348032188209
523,https://nigeriapropertycentre.com/agents/rose-mont-development-limited-157123,Rose-mont Development Limited,gbemi@mintsgroup.net,"3, Ajele Street, St Peter House, 6th Floor,, Lagos Island, Lagos, Nigeria","08094446555, 08146668888, 07087972885, 08061514548",2348094446555
525,https://nigeriapropertycentre.com/agents/enokfem-nigeria-limited-167669,Enokfem Nigeria Limited,femiokedairo@gmail.com,"53, Ijaye Road, Ogba, Ikeja, Lagos, Nigeria","08060346428, 08052951513, 09135562898",08060346428
526,https://nigeriapropertycentre.com/agents/dewhaven-multiconcepts-limited-15071,Dewhaven Multiconcepts Limited,obafemi@dehavenmulticonceptslimited.org,"Plot 334, Adeyemo Akapo Street, Omole Phase 1, Ojodu, Ikeja, Lagos, Nigeria","+2348037255643, 08026988209",+2348037255643
527,https://nigeriapropertycentre.com/agents/ammore-integrated-services-ltd-32480,Ammore Integrated Services Ltd,ammoresales@gmail.com,"Hse 6 Moses Ebitu Street, Ologolo, Agungi, Lekki, Lagos, Nigeria",08118484045,09013830399
528,https://nigeriapropertycentre.com/agents/4-tee-properties-investment-ltd-460,4-tee Properties & Investment Ltd,4teeproperty@gmail.com,"Suite C 193, Ikota Shopping Complex, V.g.c, Ajah, Lagos, Nigeria","08138626902, 07083675988",+2348138626902
529,https://nigeriapropertycentre.com/agents/astute-realtors-1312,Astute Realtors,astuterealtorslimited@gmail.com,"House 188, Oniru Resettlement Scheme Estate, Victoria Island, Lagos, Nigeria","08028273500, 08172118637",2348028273500
530,https://nigeriapropertycentre.com/agents/e-t-nelson-enterprises-24383,E. T. Nelson Enterprises,surveyetnelson@gmail.com,"No.6, Demola Akande Street, Ajah, Lagos, Nigeria",07049156172,08138382890
532,https://nigeriapropertycentre.com/agents/cw-real-estate-95477,CW Real Estate,listings@cwlagos.com,"No 1 Towry Close, Idejo Street, Off Adeola Odeku, Victoria Island, Lagos, Nigeria","+2349062511340, +2349062511340",+2349062511340
533,https://nigeriapropertycentre.com/agents/paul-ikenna-partners-25776,Paul Ikenna & Partners,uikennapaul@gmail.com,"19, Ogo-oluwa Street, Modupe, Ogba, Ikeja, Lagos, Nigeria","08035494141, 08035494141, 09135651543",+2348035494141
534,https://nigeriapropertycentre.com/agents/trident-realty-30704,Trident Realty,tridentrealty40@gmail.com,"109, Awolowo Road , Ikoyi, Lagos, Nigeria","08038485456, 08096498780",+2348038485456
536,https://nigeriapropertycentre.com/agents/piedras-properties-and-investment-limited-141399,Piedras Properties And Investment Limited,linuschukwudi1982@gmail.com,"Iju Road, Plot 65 Iju-agege Road, Lagos, Nigeria","07013015454, 09153096947",07013015454
537,https://nigeriapropertycentre.com/agents/daramola-gabriel-company-estate-surveyors-valuers-73724,Daramola Gabriel & Company (estate Surveyors & Valuers),gabrieldaramola120@yahoo.com,"Plot 22, Oba Lateef Adams Estate,, Iloro-agege, Lagos, Nigeria",+2347035031826,+2347089891313
538,https://nigeriapropertycentre.com/agents/sabega-environconcept-4476,Sabega Environconcept,sabegaconcept@yahoo.com,"5, Adebisi Oyenola Street, Idado Town, Lekki, Lagos, Nigeria","08034457307, 08188005995, 08020557125",08034457307
541,https://nigeriapropertycentre.com/agents/micon-homes-and-interiors-64884,Micon Homes And Interiors,miconhomesandinteriors@gmail.com,"10 Fola Ojikutu, Street, Off Agoh Palace Way, Okota, Oshodi Lagos, Lagos, Nigeria, Lagos, Nigeria","09035034844, 08129579253",09035034844
542,https://nigeriapropertycentre.com/agents/faz-realtors-44735,Faz Realtors,fazrealtorsf@gmail.com,"3, Yemi Suara Street, Ibeju, Lagos State, Nigeria","08035047639, 07042806406, 07046477318, 07046055461",+2348035047639
543,https://nigeriapropertycentre.com/agents/kland-realtors-6694,Kland Realtors,klandrealtor@gmail.com,"10, Olusesi Street, Ire Akari Estate, Isolo, Lagos, Nigeria","08028836825, 08167866011",+2348028836825
544,https://nigeriapropertycentre.com/agents/tot-property-partner-ltd-1775,Tot Property Partner Ltd,totpropertypartner@gmail.com,"No 38, Akintan Street, Dideolu Estate, Off Ijaiye Road, Ogba, Lagos, Nigeria","08032809296, 08032809296, 08032809296, 09020139480",08032809296
545,https://nigeriapropertycentre.com/agents/otun-reigns-global-enterprises-113801,Otun Reigns Global Enterprises,otunreignsinternational@yahoo.com,"6,akinde Street, Iyana Ipaja, Lagos, Nigeria",08130481668,08130481668
547,https://nigeriapropertycentre.com/agents/aso-palace-limited-6361,Aso Palace Limited,aderemiojolowo@gmail.com,"22 Moshood Opere Street, Lagbansa Road Unity Layout Estate Owode, Ajah, Lagos, Nigeria","07054583588, 08132483026, 07019466126",08132483026
548,https://nigeriapropertycentre.com/agents/first-meridian-property-company-55481,First Meridian Property Company,firstmeridianproperties@gmail.com,"6, Alh. Toyibat Street, Medina Estate, Gbagada, Lagos, Nigeria",09058431058,+2349058431058
549,https://nigeriapropertycentre.com/agents/innerworkings-investments-ltd-24339,Innerworkings Investments Ltd,innerworkings_investmentsltd@yahoo.com,"Close 50, House F 25, Vgc, Lekki, Lagos, Nigeria","08063531327, 08063531327, 07087503481",+2348063531327
550,https://nigeriapropertycentre.com/agents/ait-real-estate-consult-60702,A.i.t. Real Estate Consult,aitrealco@yahoo.com,"Lagos, Suite 4, Jonwo Plaza, Ilupeju Road, Ilupeju, Lagos, Nigeria","08035426255, 09096697331, 08085840767, 08153039792",+2348085840767
551,https://nigeriapropertycentre.com/agents/daibol-property-solutions-150354,Daibol Property Solutions,daibolpropertysolutions@gmail.com,"2, Dele Osuntunyi Street, Golden Estate, Kekere, Addo Road, Ajah, Lagos State, Nigeria","07062402446, 08150210026",+2347062402446
553,https://nigeriapropertycentre.com/agents/temimatt-global-services-limited-67958,Temimatt Global Services Limited,temimattglobalserviceslimited@gmail.com,"Plot 108 Block 245 Flat 6 Zone D2 Iba Housing Estate, Ojo, Lagos, Nigeria","08027319415, 08038326958",+2348027319415
554,https://nigeriapropertycentre.com/agents/leke-adeniji-consulting-57962,Leke Adeniji Consulting,info@lekeadenijiconsulting.com,"26, Oduyemi Street, Anifowoshe, Off Obafemi Awolowo Way, Ikeja, Lagos, Nigeria","012957527, 08034542221, 08026403494",+2348034542221
555,https://nigeriapropertycentre.com/agents/landuna-homes-27510,Landuna Homes,landunahomes@gmail.com,"2, Pat Obadjare Street, Okeira, Lagos, Nigeria","07039458090, 07039458090, 08125649245",07039458090
558,https://nigeriapropertycentre.com/agents/ttfaim-properties-33133,Ttfaim Properties,ttfaimproperties@gmail.com,"1, Adegbenro St. Off Yetunde Brown Road. Ifako, Gbagada, Lagos, Nigeria","08052428976, 08093630354",+2348093630354
559,https://nigeriapropertycentre.com/agents/diamond-stones-homes-ltd-174103,Diamond Stones Homes Ltd,diamondstoneshomes@gmail.com,"11 Gbara Saviour, Street, Agungi, Lagos, Nigeria",08083731029,08083731029
562,https://nigeriapropertycentre.com/agents/zeema-homes-32094,Zeema Homes,zeemahomes@gmail.com,"100, Olojo Drive, Ojo, Lagos, Nigeria","08035204747, 07054444781",+2348035204747
